,timestamp,redis-cart-68fc4bf79d-pkxk8_cpu,redis-cart-68fc4bf79d-pkxk8_memory,redis-cart-68fc4bf79d-pkxk8_network,adservice-79c5ddd6b7-tcvds_cpu,adservice-79c5ddd6b7-tcvds_memory,adservice-79c5ddd6b7-tcvds_network,cartservice-79f9f49865-dxhkj_cpu,cartservice-79f9f49865-dxhkj_memory,cartservice-79f9f49865-dxhkj_network,cartservice-79f9f49865-k48lt_cpu,cartservice-79f9f49865-k48lt_memory,cartservice-79f9f49865-k48lt_network,checkoutservice-577f54987f-dch7p_cpu,checkoutservice-577f54987f-dch7p_memory,checkoutservice-577f54987f-dch7p_network,checkoutservice-577f54987f-fkmtl_cpu,checkoutservice-577f54987f-fkmtl_memory,checkoutservice-577f54987f-fkmtl_network,checkoutservice-577f54987f-q9pwf_cpu,checkoutservice-577f54987f-q9pwf_memory,checkoutservice-577f54987f-q9pwf_network,currencyservice-945d8f895-khvfq_cpu,currencyservice-945d8f895-khvfq_memory,currencyservice-945d8f895-khvfq_network,emailservice-bd9dc8756-h6q4h_cpu,emailservice-bd9dc8756-h6q4h_memory,emailservice-bd9dc8756-h6q4h_network,frontend-9b7ffdf89-cjx68_cpu,frontend-9b7ffdf89-cjx68_memory,frontend-9b7ffdf89-cjx68_network,paymentservice-5cc9754b9c-qqckr_cpu,paymentservice-5cc9754b9c-qqckr_memory,paymentservice-5cc9754b9c-qqckr_network,productcatalogservice-6857b8d67c-5st9n_cpu,productcatalogservice-6857b8d67c-5st9n_memory,productcatalogservice-6857b8d67c-5st9n_network,productcatalogservice-6857b8d67c-bhjlt_cpu,productcatalogservice-6857b8d67c-bhjlt_memory,productcatalogservice-6857b8d67c-bhjlt_network,productcatalogservice-6857b8d67c-gc5v4_cpu,productcatalogservice-6857b8d67c-gc5v4_memory,productcatalogservice-6857b8d67c-gc5v4_network,productcatalogservice-6857b8d67c-k4hbb_cpu,productcatalogservice-6857b8d67c-k4hbb_memory,productcatalogservice-6857b8d67c-k4hbb_network,productcatalogservice-6857b8d67c-vrdkw_cpu,productcatalogservice-6857b8d67c-vrdkw_memory,productcatalogservice-6857b8d67c-vrdkw_network,recommendationservice-569d67cfd-vqvgc_cpu,recommendationservice-569d67cfd-vqvgc_memory,recommendationservice-569d67cfd-vqvgc_network,shippingservice-95c99b475-qpww6_cpu,shippingservice-95c99b475-qpww6_memory,shippingservice-95c99b475-qpww6_network,(node)121.4.170.179:9100_network,(node)121.4.170.179:9100_cpu,(node)121.4.170.179:9100_memory
0,2022-01-13 01:07:21,3.4172535336551846,103.067648,335.5511094185859,9.999192080842427,479.383552,177.96690087301621,20.97418761316804,276.189184,439.99220895272583,14.211710899196309,259.162112,872.1731576370887,9.783159600885295,136.97024,319.17659554749685,10.93043854500231,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,207054.6802772628,1.9417829674818559,218.476544,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,10.299733400002728,125.468672,782.663615947031,17.750834036669165,114.23744,601.9745095739587,18.214755819615668,109.314048,1196.2789498795926,14.499962880718963,112.111616,776.401467294308,31.66553675622469,197.459968,1099.9795417840069,7.7239170276481035,115.83488,259.9627194474397,0.3336222222222222,0.2068422204391528,0.5624979925145764
1,2022-01-13 01:07:22,3.4172535336551846,103.067648,323.51863090786594,10.038615548535972,479.383552,177.96690087301621,20.97418761316804,276.058112,418.6739605029716,16.761948195154677,259.162112,872.1731576370887,9.783159600885295,136.97024,195.46353276068754,10.93043854500231,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,207054.6802772628,1.9417829674818559,218.476544,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,10.299733400002728,125.468672,751.4980926730645,17.750834036669165,114.23744,575.039154286389,18.214755819615668,109.314048,1196.2789498795926,14.788639039273303,112.111616,809.4449530781952,31.66553675622469,197.459968,1056.7273379480068,7.8892819993027015,115.83488,259.9627194474397,0.3336222222222222,0.2068422204391528,0.5624979925145764
2,2022-01-13 01:07:23,3.4172535336551846,103.067648,323.51863090786594,10.038615548535972,479.383552,128.075663183451,16.497227412072537,276.058112,397.88506535356106,16.761948195154677,259.162112,872.1731576370887,9.783159600885295,136.97024,187.4497734971438,10.93043854500231,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,67081.87891333053,1.5709741805566966,218.48064,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,10.299733400002728,125.468672,1175.9290684362527,17.750834036669165,114.23744,548.7202815422502,18.214755819615668,109.314048,1196.2789498795926,15.077315197827641,112.111616,843.1770241349946,31.66553675622469,197.459968,1637.866782007378,7.8892819993027015,115.83488,259.9627194474397,0.3336222222222222,0.2068422204391528,0.5624979925145764
3,2022-01-13 01:07:24,3.4172535336551846,103.067648,323.51863090786594,10.038615548535972,479.383552,182.65410075071958,16.82940586037884,276.058112,345.81228207799734,16.761948195154677,259.162112,872.1731576370887,9.783159600885295,136.97024,179.60374768687066,11.330246088157526,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,71140.54852704644,1.5709741805566966,218.48064,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,10.299733400002728,125.468672,1175.9290684362527,17.19366507993773,114.23744,523.0178913415418,14.73214003259545,109.314048,1196.2789498795926,17.320569513260313,112.111616,877.5976804647065,31.66553675622469,197.459968,1637.866782007378,7.8892819993027015,115.83488,259.9627194474397,0.3336222222222222,0.2068422204391528,0.5624979925145764
4,2022-01-13 01:07:25,3.4371725203807286,103.067648,323.51863090786594,10.038615548535972,479.383552,182.65410075071958,16.875578664693425,276.058112,846.38175498864,16.761948195154677,259.162112,845.8101013340928,9.783159600885295,136.97024,171.92545532986793,11.330246088157526,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,75318.41986222696,1.5709741805566966,218.48064,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,19.49531482709136,125.476864,1175.9290684362527,17.19366507993773,114.23744,497.9319836842637,15.035506125241392,109.314048,1196.2789498795926,17.320569513260313,112.111616,1239.4534912424388,31.66553675622469,197.459968,1637.866782007378,7.8892819993027015,115.83488,259.9627194474397,0.3336222222222222,0.2068422204391528,0.5624979925145764
5,2022-01-13 01:07:26,3.4371725203807286,103.067648,323.51863090786594,10.038615548535972,479.383552,182.65410075071958,18.733460299320917,275.92704,846.38175498864,16.761948195154677,259.162112,845.8101013340928,9.783159600885295,136.97024,164.41489642613587,11.330246088157526,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.8419278954486344,194.37568,44.000068140352425,171.2464050777122,176.570368,79615.492918872,1.5709741805566966,218.48064,57.956731923441446,17.869424232617988,110.862336,1173.7652851199541,19.49531482709136,125.476864,1140.504123883841,17.19366507993773,114.23744,1147.6968783531738,18.201965558756584,109.314048,1196.2789498795926,17.320569513260313,112.111616,1239.4534912424388,32.37339116709605,197.459968,1637.866782007378,7.8892819993027015,115.83488,251.8946827855103,0.3336222222222222,0.2068422204391528,0.5624979925145764
6,2022-01-13 01:07:27,3.4371725203807286,103.067648,323.51863090786594,10.038615548535974,479.383552,182.65410075071958,18.733460299320917,275.92704,846.38175498864,16.761948195154677,259.162112,845.8101013340928,9.783159600885295,136.97024,196.5140981398872,11.330246088157526,128.96256,337.4521338323062,11.12790758026145,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.543689880184406,194.37568,30.751681473972493,171.2464050777122,176.439296,84031.76769698157,1.5709741805566966,218.48064,57.956731923441446,17.869424232617988,110.870528,1173.7652851199541,19.49531482709136,125.476864,1140.504123883841,17.19366507993773,114.23744,1157.3062672996625,18.201965558756584,109.314048,1196.2789498795926,17.320569513260313,112.111616,1239.4534912424388,32.37339116709605,197.459968,1637.866782007378,7.8892819993027015,115.83488,251.8946827855103,0.3252888888888889,0.18702986927650123,0.5622304694665186
7,2022-01-13 01:07:28,3.4371725203807286,103.067648,323.51863090786594,10.038615548535974,479.383552,182.65410075071958,18.733460299320917,275.92704,846.38175498864,16.761948195154677,259.162112,845.8101013340928,9.783159600885295,136.97024,196.5140981398872,11.330246088157526,128.96256,356.31817072749743,10.312743935311778,121.655296,314.499173488263,48.56478116273861,178.069504,9454.257967551432,2.543689880184406,194.37568,43.91409125742082,171.2464050777122,176.439296,88567.2441965557,1.5709741805566966,218.48064,57.956731923441446,18.041538453025083,110.862336,1205.086087680691,19.49531482709136,125.476864,1140.504123883841,17.19366507993773,114.23744,1157.3062672996625,18.201965558756584,109.314048,1196.2789498795926,17.320569513260313,112.111616,1192.322703133841,32.37339116709605,197.459968,1637.866782007378,7.8892819993027015,115.83488,251.8946827855103,0.3252888888888889,0.18702986927650123,0.5622304694665186
8,2022-01-13 01:07:29,3.4371725203807286,103.067648,323.51863090786594,10.038615548535974,479.383552,182.65410075071958,18.733460299320917,275.92704,846.38175498864,16.761948195154677,259.162112,845.8101013340928,9.783159600885295,136.97024,196.5140981398872,11.330246088157526,128.96256,286.79993890878467,10.312743935311778,121.655296,314.499173488263,41.4501756245673,178.069504,9454.257967551432,2.543689880184406,194.37568,43.91409125742082,171.2464050777122,176.439296,93221.9224175944,1.5709741805566966,218.48064,57.956731923441446,18.041538453025083,110.862336,1205.086087680691,19.49531482709136,125.476864,1140.504123883841,17.19366507993773,114.23744,1157.3062672996625,18.201965558756584,109.314048,1196.2789498795926,17.485831570701198,112.115712,1192.322703133841,32.37339116709605,197.459968,1637.866782007378,7.8892819993027015,115.83488,251.8946827855103,0.3252888888888889,0.18702986927650123,0.5622304694665186
9,2022-01-13 01:07:30,3.445344821859386,103.067648,323.51863090786594,10.206495653614198,479.383552,182.65410075071958,18.733460299320917,275.92704,846.38175498864,16.761948195154677,259.162112,869.53052606722,9.783159600885295,136.97024,196.5140981398872,11.330246088157526,128.96256,286.79993890878467,10.312743935311778,121.655296,314.499173488263,40.64076260518833,178.069504,9454.257967551432,2.543689880184406,194.37568,43.91409125742082,171.2464050777122,176.439296,64923.04000000001,1.5709741805566966,218.48064,31.037127381264646,18.041538453025083,110.862336,1205.086087680691,19.49531482709136,125.476864,1140.504123883841,17.19366507993773,114.23744,1157.3062672996625,18.201965558756584,109.314048,1196.2789498795926,17.485831570701198,112.115712,1192.322703133841,32.37339116709605,197.459968,1637.866782007378,7.8892819993027015,115.83488,251.8946827855103,0.3252888888888889,0.18702986927650123,0.5622304694665186
