timestamp,adservice,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,shippingservice
2023-09-25 02:06:39,0.1111111111111111,0.2,0.0,0.8444444444444444,0.0,0.17777777777777776,0.0,0.7999999999999999,0.08888888888888888,0.0
2023-09-25 02:06:44,0.1111111111111111,0.2,0.0,0.8444444444444444,0.0,0.2,0.0,0.7999999999999999,0.08888888888888888,0.0
2023-09-25 02:06:49,0.1111111111111111,0.17777777777777776,0.0,0.6444444444444444,0.0,0.2,0.0,0.7999841989354032,0.1111111111111111,0.0
2023-09-25 02:06:54,0.13333333333333333,0.17777777777777776,0.0,0.6444444444444444,0.0,0.2,0.0,0.7999841989354032,0.1111111111111111,0.04444444444444444
2023-09-25 02:06:59,0.1111111111111111,0.17777777777777776,0.0,0.6444444444444444,0.0,0.2,0.0,0.7999841989354032,0.13333333333333333,0.04444444444444444
2023-09-25 02:07:04,0.1111111111111111,0.2,0.0,0.5333333333333333,0.0,0.2,0.0,0.8888888888888887,0.15555555555555556,0.04444444444444444
2023-09-25 02:07:09,0.08888888888888888,0.17777777777777776,0.0,0.5333333333333333,0.0,0.2,0.0,0.9999999999999999,0.15555555555555556,0.04444444444444444
2023-09-25 02:07:14,0.1111111111111111,0.17777777777777776,0.0,0.5333333333333333,0.0,0.19999999999999998,0.0,0.9999999999999999,0.17777777777777776,0.04444444444444444
2023-09-25 02:07:19,0.1111111111111111,0.17777777777777776,0.0,0.3555555555555555,0.0,0.19999999999999998,0.0,1.0222222222222221,0.15555555555555556,0.04444444444444444
2023-09-25 02:07:24,0.13333333333333333,0.17777777777777776,0.0,0.3555555555555555,0.0,0.19999999999999998,0.0,1.1333333333333333,0.15555555555555556,0.04444444444444444
2023-09-25 02:07:29,0.13333333333333333,0.17777777777777776,0.0,0.3555555555555555,0.0,0.17777777777777776,0.0,1.1333333333333333,0.15555555555555556,0.04444444444444444
2023-09-25 02:07:34,0.13333333333333333,0.17777777777777776,0.0,0.7777777777777778,0.0,0.17777777777777776,0.0,1.0889106192155351,0.13333333333333333,0.04444444444444444
2023-09-25 02:07:39,0.15555555555555556,0.17777777777777776,0.0,0.7777777777777778,0.0,0.17777777777777776,0.0,0.9333550636599796,0.1333333333333333,0.0
2023-09-25 02:07:44,0.15555555555555556,0.17777777777777776,0.0,0.7777777777777778,0.0,0.15555555555555556,0.0,0.9333550636599796,0.08888888888888888,0.0
2023-09-25 02:07:49,0.15555555555555556,0.15555555555555556,0.0,0.6666666666666666,0.0,0.15555555555555556,0.0,0.8222222222222221,0.08888888888888888,0.0
2023-09-25 02:07:54,0.13333333333333333,0.1333333333333333,0.0,0.6666666666666666,0.0,0.15555555555555556,0.0,0.6666666666666666,0.08888888888888888,0.0
2023-09-25 02:07:59,0.13333333333333333,0.1333333333333333,0.0,0.6666666666666666,0.0,0.1333333333333333,0.0,0.6666666666666666,0.06666666666666667,0.0
2023-09-25 02:08:04,0.13333333333333333,0.1333333333333333,0.0,0.8,0.0,0.1333333333333333,0.0,0.6222222222222221,0.06666666666666667,0.0
2023-09-25 02:08:09,0.13333333333333333,0.11111111111111109,0.0,0.8,0.0,0.1333333333333333,0.0,0.4888888888888888,0.06666666666666665,0.0
2023-09-25 02:08:14,0.13333333333333333,0.11111111111111109,0.0,0.8,0.0,0.17777777777777776,0.0,0.4888888888888888,0.08888888888888888,0.0
2023-09-25 02:08:19,0.13333333333333333,0.08888888888888888,0.0,0.6222222222222221,0.0,0.17777777777777776,0.0,0.5555555555555556,0.08888888888888888,0.0
2023-09-25 02:08:24,0.13333333333333333,0.1111111111111111,0.0,0.6222222222222221,0.0,0.17777777777777776,0.0,0.6888888888888889,0.08888888888888888,0.0
2023-09-25 02:08:29,0.15555555555555556,0.1111111111111111,0.0,0.6222222222222221,0.0,0.2222222222222222,0.0,0.6888888888888889,0.08888888888888888,0.02222222222222222
2023-09-25 02:08:34,0.15555555555555556,0.15554814897110197,0.0,0.8666666666666667,0.0,0.2222222222222222,0.0,0.7111111111111111,0.08888888888888888,0.02222222222222222
2023-09-25 02:08:39,0.17777777777777776,0.17777037119332417,0.0,0.8666666666666667,0.0,0.2222222222222222,0.0,0.6888888888888889,0.08888888888888888,0.02222222222222222
2023-09-25 02:08:44,0.15555555555555556,0.17777037119332417,0.0,0.8666666666666667,0.0,0.19999999999999998,0.0,0.6888888888888889,0.1111111111111111,0.02222222222222222
2023-09-25 02:08:49,0.15555555555555556,0.15555555555555556,0.0,0.9111111111111111,0.0,0.19999999999999998,0.0,0.6888888888888889,0.08888888888888888,0.02222222222222222
2023-09-25 02:08:54,0.13333333333333333,0.15555555555555556,0.0,0.9111111111111111,0.0,0.19999999999999998,0.0,0.6444444444444444,0.08888888888888888,0.02222222222222222
2023-09-25 02:08:59,0.13333333333333333,0.15555555555555556,0.0,0.9111111111111111,0.0,0.13333333333333333,0.0,0.6444444444444444,0.04444444444444444,0.02222222222222222
2023-09-25 02:09:04,0.13333333333333333,0.15555555555555556,0.0,0.6666666666666666,0.0,0.13333333333333333,0.0,0.6222222222222222,0.08888888888888889,0.02222222222222222
2023-09-25 02:09:09,0.1111111111111111,0.1333333333333333,0.0,0.6666666666666666,0.0,0.13333333333333333,0.0,0.7333333333333332,0.08888888888888888,0.04444444444444444
2023-09-25 02:09:14,0.08888888888888888,0.1333333333333333,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.7333333333333332,0.1111111111111111,0.02222222222222222
2023-09-25 02:09:19,0.08888888888888888,0.24446173031571405,0.02222222222222222,1.711111111111111,0.0,0.1111111111111111,0.02222222222222222,1.488888888888889,0.19999999999999998,0.02222222222222222
2023-09-25 02:09:24,0.39999999999999997,1.0222395080934918,0.02222222222222222,1.711111111111111,0.02222222222222222,0.1111111111111111,0.02222222222222222,5.6,0.19999999999999996,0.17777777777777776
2023-09-25 02:09:29,0.9777777777777776,1.0222395080934918,0.02222222222222222,1.711111111111111,0.02222222222222222,1.8666666666666667,0.06666666666666665,5.6,0.9555555555555557,0.3777777777777777
2023-09-25 02:09:34,0.9777777777777776,1.6444444444444444,0.08888888888888888,6.888888888888889,0.02222222222222222,1.8666666666666667,0.1111111111111111,7.3999999999999995,1.577777777777778,0.3777777777777777
2023-09-25 02:09:39,1.5333333333333332,2.911111111111111,0.08888888888888888,6.888888888888889,0.15555555555555553,1.8666666666666667,0.1111111111111111,15.02222222222222,1.577777777777778,0.8
