timestamp,redis-cart-66fc6f5646-j7gr7_cpu,redis-cart-66fc6f5646-j7gr7_memory,redis-cart-66fc6f5646-j7gr7_network,adservice-666b8f9776-2b5h4_cpu,adservice-666b8f9776-2b5h4_memory,adservice-666b8f9776-2b5h4_network,cartservice-7c7b67d59c-s5trb_cpu,cartservice-7c7b67d59c-s5trb_memory,cartservice-7c7b67d59c-s5trb_network,checkoutservice-5874d57bf8-nqjbz_cpu,checkoutservice-5874d57bf8-nqjbz_memory,checkoutservice-5874d57bf8-nqjbz_network,emailservice-54dcbc9c9d-hvjtf_cpu,emailservice-54dcbc9c9d-hvjtf_memory,emailservice-54dcbc9c9d-hvjtf_network,paymentservice-84ff8bdc4-4bqdm_cpu,paymentservice-84ff8bdc4-4bqdm_memory,paymentservice-84ff8bdc4-4bqdm_network,paymentservice-84ff8bdc4-l2k78_cpu,paymentservice-84ff8bdc4-l2k78_memory,paymentservice-84ff8bdc4-l2k78_network,productcatalogservice-69864f99f4-82c8z_cpu,productcatalogservice-69864f99f4-82c8z_memory,productcatalogservice-69864f99f4-82c8z_network,productcatalogservice-69864f99f4-pktrx_cpu,productcatalogservice-69864f99f4-pktrx_memory,productcatalogservice-69864f99f4-pktrx_network,recommendationservice-57784c5cbb-c5gql_cpu,recommendationservice-57784c5cbb-c5gql_memory,recommendationservice-57784c5cbb-c5gql_network,shippingservice-7b678c856b-7k6vs_cpu,shippingservice-7b678c856b-7k6vs_memory,shippingservice-7b678c856b-7k6vs_network,shippingservice-7b678c856b-ft9xn_cpu,shippingservice-7b678c856b-ft9xn_memory,shippingservice-7b678c856b-ft9xn_network,shippingservice-7b678c856b-qbzf6_cpu,shippingservice-7b678c856b-qbzf6_memory,shippingservice-7b678c856b-qbzf6_network,adservice-666b8f9776-pq46d_cpu,adservice-666b8f9776-pq46d_memory,adservice-666b8f9776-pq46d_network,cartservice-7c7b67d59c-dslts_cpu,cartservice-7c7b67d59c-dslts_memory,cartservice-7c7b67d59c-dslts_network,frontend-5d74868576-t6dbv_cpu,frontend-5d74868576-t6dbv_memory,frontend-5d74868576-t6dbv_network,frontend-69fdd56c8f-m556c_cpu,frontend-69fdd56c8f-m556c_memory,frontend-69fdd56c8f-m556c_network,productcatalogservice-69864f99f4-gss9p_cpu,productcatalogservice-69864f99f4-gss9p_memory,productcatalogservice-69864f99f4-gss9p_network,cartservice-7c7b67d59c-wb8bg_cpu,cartservice-7c7b67d59c-wb8bg_memory,cartservice-7c7b67d59c-wb8bg_network,currencyservice-59c949cbfd-ljmcr_cpu,currencyservice-59c949cbfd-ljmcr_memory,currencyservice-59c949cbfd-ljmcr_network,frontend-69fdd56c8f-brtv5_cpu,frontend-69fdd56c8f-brtv5_memory,frontend-69fdd56c8f-brtv5_network,productcatalogservice-69864f99f4-gqpj7_cpu,productcatalogservice-69864f99f4-gqpj7_memory,productcatalogservice-69864f99f4-gqpj7_network,recommendationservice-57784c5cbb-kp7qj_cpu,recommendationservice-57784c5cbb-kp7qj_memory,recommendationservice-57784c5cbb-kp7qj_network
2023-09-24 13:40:36,0.6401477951743435,129.00352,32.735201913793375,0.551570526973082,258.740224,40.384651217969704,0.36702215101996777,178.982912,51.68297669728807,0.054124320180167634,133.28384,21.85958780007837,0.18927586229888171,201.039872,26.020006732618807,0.08589987952571175,145.137664,22.224703494476728,0.05743089277724188,150.347776,21.685855214107672,0.03480660912358959,132.11648,41.68410489542445,0.05502098122732271,137.261056,19.323676627418365,0.2774785166976137,199.139328,31.123015664602814,0.06650502755690163,133.632,26.99096406877265,0.04916920744546474,133.50912,13.57769009812999,0.07110293956465515,134.311936,26.166299449870742,0.7276864096458466,269.59872,17.45796509958799,0.7492037654265385,179.142656,18.94569060539221,0.07763583901832065,137.699328,28.342218311681588,0.05909508547127823,73.64608,3.751267053846559,0.048367290441649655,137.773056,18.190830450960657,1.7928133552150038,184.4224,22.37570770233503,0.0809555820452198,149.704704,15.041283304234854,0.1534471445400561,0.0,1.5423187352777612,0.07796234359961506,125.648896,16.638762407189635,0.34668606864370427,183.791616,22.63586435491614
2023-09-24 13:40:41,0.6401477951743435,129.138688,22.03160047174951,0.551570526973082,258.740224,38.32601482804355,0.37328901347897303,183.345152,51.68297669728807,0.054124320180167634,133.292032,21.85958780007837,0.16902790689725336,201.039872,9.765625,0.038035675384656034,145.42848,24.51451333329214,0.05743089277724188,150.409216,21.170387897240996,0.037803550335796854,132.11648,41.68410489542445,0.04364539335857373,137.404416,16.605625,0.2774785166976137,199.151616,21.15263705557257,0.06650502755690163,133.627904,12.250000000000004,0.042377407186085736,133.50912,17.13083894607869,0.08009107142857155,134.311936,26.087160854813106,0.6812955074391189,269.574144,18.1492012427786,0.7538283585783616,179.470336,18.94569060539221,0.07763583901832066,137.699328,34.137939695593396,0.06859468753114735,73.64608,4.747293047957757,0.048367290441649655,137.773056,17.42963246513277,1.7928133552150038,184.4224,22.37570770233503,0.08347473982970906,149.778432,15.041283304234854,0.1784536051987683,0.0,2.3362395579870685,0.07796234359961506,125.648896,15.082344289338184,0.34668606864370427,183.791616,22.63586435491614
2023-09-24 13:40:46,0.5242650405529079,129.261568,37.88856296369565,0.4653728071712435,257.519616,30.704813129187045,1.5381343098591571,187.158528,47.70536302067834,0.045270934506696704,133.292032,20.372501017997834,0.14877995149562498,201.039872,12.225734599663648,0.056721797493111195,145.7152,14.186988562102544,0.05743089277724188,150.409216,21.170387897240996,0.037803550335796854,132.435968,47.36207026510407,0.044229563257303546,137.412608,16.605625,0.27557554434413334,199.151616,30.286009928748914,0.053096016734429256,133.627904,25.31273286029212,0.056924430506555115,133.517312,19.301081895395317,0.06921899720686753,134.30784,27.17169648422295,0.6812955074391189,269.574144,18.1492012427786,0.7538283585783616,179.470336,13.754456495098186,0.07429172089298276,137.699328,34.137939695593396,0.059241420804678,73.66656,4.747293047957757,0.048367290441649655,137.773056,17.42963246513277,1.7928133552150038,188.186624,14.1222002444144,0.08347473982970906,149.778432,16.805258813685114,0.20346006585748055,0.0,3.29441079916487,0.046970031052664604,125.648896,14.722673103362563,0.26269270136305084,183.791616,22.850745079153974
2023-09-24 13:40:51,0.651490482798614,129.134592,37.88856296369565,0.5661680130771543,257.519616,65.58171289414383,1.8143374836912594,187.158528,51.80669462322073,0.04106356298022963,133.296128,20.372501017997834,0.2478285106126618,200.400896,30.14011883757133,0.056721797493111195,145.7152,12.327901234567902,0.051941228518849095,150.65088,14.408291089450602,0.037803550335796854,131.207168,46.25947562366534,0.05016299765807958,137.412608,35.52983082086669,0.2269818797329485,199.151616,35.96884497843269,0.04388341536419965,133.627904,25.31273286029212,0.056924430506555115,133.517312,26.847670606607938,0.06921899720686753,134.30784,27.17169648422295,0.6632922723968734,269.582336,12.917268836707757,0.6070705409691308,179.499008,16.485925867065752,0.06043105261621156,136.204288,32.091242029639304,0.06931479521020067,73.711616,5.624055787864854,0.06602947010315456,137.777152,16.212925415381882,1.6254829815859826,188.153856,23.215356141344568,0.08328418828273562,149.921792,16.805258813685114,0.1466361121066981,13.651968,2.0544444444444445,0.046970031052664604,125.648896,14.72267310336256,0.33543991797675865,183.791616,23.249822851935686
2023-09-24 13:40:56,0.651490482798614,129.134592,41.18712642641904,0.5661680130771543,257.519616,65.6718173164101,2.206015543426664,187.174912,51.80669462322073,0.04106356298022963,133.287936,22.14232287253193,0.2478285106126618,200.400896,30.14011883757133,0.05611324474170528,146.341888,20.647220463924832,0.05832813880035702,150.65088,25.072497723049455,0.037803550335796854,131.207168,46.25947562366534,0.03452534237969645,135.237632,35.52983082086669,0.27517263377552864,199.151616,35.96884497843269,0.03945874730299721,133.627904,25.31273286029212,0.059228762173087195,133.824512,26.847670606607938,0.05789479719399235,134.311936,26.0779371522498,0.6632922723968734,269.582336,16.840734496590787,0.4269261999999996,179.499008,16.485925867065752,0.07496636526619384,136.21248,32.091242029639304,0.06931479521020067,73.711616,5.624055787864854,0.07678167764517128,137.781248,14.488522039679093,1.6254829815859826,188.153856,23.21535614134456,0.08328418828273562,149.921792,16.805258813685114,0.19330894627751954,48.29184,5.0562700645010175,0.046970031052664604,125.648896,16.92809164519651,0.33543991797675865,183.791616,23.249822851935686
2023-09-24 13:41:01,0.6557563811990684,129.314816,38.71626582554883,0.5661680130771543,257.519616,69.23524304364223,2.206015543426664,187.174912,53.44868025670176,0.03470981845621212,133.287936,22.14232287253193,0.24937435259995652,200.409088,26.47396774912692,0.05457454310900791,146.853888,20.647220463924832,0.05965904429134647,150.806528,25.072497723049455,0.037803550335796854,130.84672,46.571882494859224,0.03452534237969645,135.237632,35.52983082086669,0.27517263377552864,199.151616,29.43928365253091,0.03169234974420752,133.627904,25.62378383075568,0.07056432430293064,133.824512,25.395826232236615,0.05789479719399235,134.332416,26.658132417182983,0.6632922723968734,269.590528,16.840734496590787,0.747011556869063,179.494912,16.485925867065752,0.07496636526619384,134.733824,32.091242029639304,0.11015723340999606,73.371648,5.624055787864854,0.06688653714623707,137.781248,14.488522039679097,2.238773362675521,188.153856,23.21535614134456,0.08200733033814223,149.921792,14.976807105735931,0.19330894627751954,48.201728,6.298097268768202,0.04736832705291268,125.657088,17.13275830749502,0.3367151867219916,184.037376,22.51463099223385
2023-09-24 13:41:06,0.6501633245174266,129.445888,38.71626582554883,0.5520276596190549,256.331776,69.23524304364223,1.5293059081379767,187.224064,48.706129697328066,0.03470981845621212,133.287936,22.14232287253193,0.24937435259995652,200.409088,28.663811178418815,0.05457454310900791,146.853888,22.980212610652984,0.07160899409478644,150.843392,25.072497723049455,0.037274455367932585,130.84672,43.47356120330191,0.03452534237969645,133.070848,35.25486079753138,0.27407606208527274,199.159808,29.43928365253091,0.04508687926323633,133.627904,25.62378383075569,0.07056432430293064,133.824512,22.15423404936868,0.05789479719399235,134.361088,26.658132417182983,0.7435176510446054,269.684736,16.840734496590787,0.747011556869063,179.494912,19.581240544060744,0.08264858662548791,134.742016,30.71058525314199,0.12028119017795944,73.371648,5.188848127604153,0.06688653714623707,137.781248,17.809295099410782,2.238773362675521,190.775296,22.883229070763498,0.07956195238612787,151.068672,14.976807105735931,0.19330894627751954,69.46816,9.80836221605636,0.04736832705291268,125.657088,17.13275830749502,0.32854080548974735,184.037376,22.51463099223385
2023-09-24 13:41:11,0.6501633245174266,129.445888,41.59682920760331,0.5520276596190549,256.331776,53.63385197925719,1.9936418688803716,187.224064,48.706129697328066,0.03407251080310584,133.287936,14.100656581995999,0.24886479615855375,200.413184,33.817595982277076,0.0745727462825279,147.685376,23.613632775260168,0.06567117687701486,151.007232,26.565137466453237,0.037274455367932585,130.850816,43.47356120330191,0.038623569624015676,133.066752,35.25486079753138,0.2714450934579431,199.159808,29.43928365253091,0.045195401530595175,133.627904,26.319715247063876,0.0687081852039949,133.824512,22.15423404936868,0.05684532012881338,134.5536,19.8449242849651,0.7435176510446054,267.124736,15.559901023954907,0.7909647861092908,179.314688,19.581240544060744,0.08264858662548791,134.742016,30.71058525314199,0.12028119017795944,73.03168,5.188848127604153,0.07340901439172996,137.814016,18.24165944884805,1.541697653947721,190.767104,19.14924118910476,0.07956195238612787,151.068672,14.976807105735931,0.15640685165774815,69.300224,17.19390005010093,0.04489521055271925,125.66528,12.099990265172892,0.32854080548974735,184.291328,23.309943584675217
2023-09-24 13:41:16,0.6551209097446974,129.847296,38.12733319024759,0.5555291913453491,256.32768,53.63385197925719,1.9936418688803716,183.672832,48.706129697328066,0.03634010993148113,133.660672,18.712741523738945,0.1487303374447801,200.413184,33.817595982277076,0.0745727462825279,148.062208,23.719981259758175,0.06567117687701486,151.007232,24.051260509231085,0.037274455367932585,130.854912,49.6347969385169,0.038623569624015676,133.066752,32.39753502626112,0.2714450934579431,199.159808,32.11746737867809,0.045195401530595175,133.627904,26.96941509589361,0.0687081852039949,133.824512,14.19713053112426,0.0518829646677749,134.5536,19.981579438971547,0.7435176510446054,267.124736,15.559901023954907,0.7459045972013636,179.007488,19.581240544060744,0.08264858662548791,137.396224,31.795377560406617,0.12374436850861009,73.035776,5.188848127604153,0.07268468848254898,137.814016,13.71504228791864,1.541697653947721,190.767104,19.14924118910476,0.09604973809746453,151.20384,10.780940322789627,0.08421426203238115,70.049792,17.19390005010093,0.046432106243129746,125.718528,16.372642801075838,0.3290123397833859,184.291328,16.720894543334797
2023-09-24 13:41:21,0.6527503514846298,130.154496,38.12733319024759,0.5603965699725664,256.356352,53.633851979257194,1.9936418688803716,183.672832,53.253964517551516,0.03634010993148113,133.660672,18.712741523738945,0.16939479092031012,200.413184,13.741348940554689,0.0745727462825279,148.062208,23.719981259758175,0.07342350280723538,151.650304,24.051260509231085,0.05981376412444733,130.859008,49.6347969385169,0.03547967977066533,133.066752,34.70232755009608,0.27115607103127276,197.828608,32.11746737867809,0.045195401530595175,133.623808,26.96941509589361,0.0687081852039949,134.49216,25.84608272428503,0.0518829646677749,134.7584,26.484577137731016,0.5892836999999983,267.149312,15.559901023954907,0.7459045972013636,179.007488,17.193889768843125,0.07231137342962904,137.396224,31.26074195504154,0.12374436850861009,73.15456,3.650979935671961,0.07908970300379402,138.207232,11.205513550945033,0.3971230856174083,190.767104,18.393243794127393,0.09604973809746453,146.08384,17.379126271459324,0.08421426203238115,70.049792,19.29448976299945,0.04643210624312974,125.771776,16.372642801075838,0.3290123397833859,184.643584,24.615431929085013
